Wellenlaenge (nm),Bestrahlungsstaerke (W/m^2)
561,0.0015347670716071022
562,0.0015347670716071022
563,0.0015397663128826952
564,0.0015447655541582887
565,0.0015547640367094748
566,0.001559763277985068
567,0.0015697617605362542
568,0.0015747610018118474
569,0.0015847594843630339
570,0.001589758725638627
571,0.0015997572081898133
572,0.0016047564494654065
573,0.0016047564494654065
574,0.001614754932016593
575,0.0016197541732921863
576,0.001624753414567779
577,0.001624753414567779
578,0.0016297526558433724
579,0.0016397511383945585
580,0.001644750379670152
581,0.001649749620945745
582,0.001654748862221338
583,0.0016597481034969315
584,0.0016647473447725246
585,0.0016647473447725246
586,0.0016647473447725246
587,0.0016697465860481175
588,0.0016697465860481175
589,0.001674745827323711
590,0.001679745068599304
591,0.001679745068599304
592,0.0016847443098748972
593,0.0016847443098748972
594,0.001679745068599304
595,0.001674745827323711
596,0.001679745068599304
597,0.001679745068599304
598,0.001674745827323711
599,0.001674745827323711
600,0.001679745068599304
601,0.001679745068599304
602,0.0016697465860481175
603,0.0016647473447725246
604,0.0016647473447725246
605,0.0016647473447725246
606,0.0016647473447725246
607,0.001654748862221338
608,0.001649749620945745
609,0.0016397511383945585
610,0.0016297526558433724
611,0.0016197541732921863
612,0.001614754932016593
613,0.0016097556907409998
614,0.0015997572081898133
615,0.0015847594843630339
616,0.0015697617605362542
617,0.0015547640367094748
618,0.0015447655541582887
619,0.0015347670716071022
620,0.0015197693477803228
621,0.0015097708652291363
622,0.0014997723826779502
623,0.0014847746588511706
624,0.0014697769350243914
625,0.0014497799699220186
626,0.001434782246095239
627,0.001414785280992866
628,0.0013997875571660867
629,0.001379790592063714
630,0.0013647928682369345
631,0.001344795903134562
632,0.0013297981793077825
633,0.0013098012142054097
634,0.00129480349037863
635,0.0012698072840006645
636,0.0012498103188982917
637,0.0012298133537959192
638,0.0012148156299691397
639,0.001194818664866767
640,0.001174821699764394
641,0.0011548247346620216
642,0.0011348277695596488
643,0.0011148308044572762
644,0.0010948338393549036
645,0.001079836115528124
646,0.0010598391504257516
647,0.0010398421853233788
648,0.001019845220221006
649,9.998482551186337e-4
650,9.748520487406674e-4
651,9.59854324913888e-4
652,9.398573598115154e-4
653,9.248596359847356e-4
654,9.048626708823633e-4
655,8.848657057799905e-4
656,8.648687406776178e-4
657,8.498710168508383e-4
658,8.298740517484657e-4
659,8.048778453704999e-4
660,7.848808802681271e-4
661,7.698831564413476e-4
662,7.548854326145681e-4
663,7.398877087877887e-4
664,7.248899849610092e-4
665,7.098922611342296e-4
666,6.89895296031857e-4
667,6.748975722050776e-4
668,6.598998483782981e-4
669,6.449021245515184e-4
670,6.249051594491459e-4
671,6.099074356223663e-4
672,5.949097117955869e-4
673,5.799119879688074e-4
674,5.599150228664347e-4
675,5.449172990396552e-4
676,5.349188164884689e-4
677,5.199210926616892e-4
678,5.049233688349099e-4
679,4.924252656459269e-4
680,4.79927162456944e-4
681,4.6842890752307975e-4
682,4.5643072846165614e-4
683,4.4293277701755457e-4
684,4.294348255734531e-4
685,4.194363430222667e-4
686,4.114375569813177e-4
687,4.0043922617501263e-4
688,3.859414264757925e-4
689,3.744431715419282e-4
690,3.669443096285385e-4
691,3.594454477151487e-4
692,3.4944696516396237e-4
693,3.359490137198608e-4
694,3.219511381481999e-4
695,3.1295250385213224e-4
696,3.0695341432142043e-4
697,3.0145424891826793e-4
698,2.9395538700487816e-4
699,2.8345698032613257e-4
700,2.749582701576242e-4
701,2.689591806269124e-4
702,2.609603945859633e-4
703,2.4996206377965837e-4
704,2.404635053560313e-4
705,2.3396449169776022e-4
706,2.274654780394891e-4
707,2.2096646438121795e-4
708,2.1646714723318414e-4
709,2.1196783008515027e-4
710,2.0446896817176053e-4
711,1.969701062583708e-4
712,1.9247078911033692e-4
713,1.8747154783474375e-4
714,1.7847291353867604e-4
715,1.70474127497727e-4
716,1.664747344772525e-4
