Wellenlaenge (nm),Bestrahlungsstaerke (W/m^2)
476,0.0019698103384248053
477,0.0019698103384248053
478,0.0019698103384248053
479,0.0019748098570502495
480,0.0019748098570502495
481,0.0019598113011739184
482,0.0019498122639230303
483,0.0019248146707958125
484,0.0018748194845413758
485,0.0018148252610360519
486,0.0017748291120325025
487,0.0017648300747816156
488,0.0017748291120325025
489,0.0017998267051597206
490,0.0018198247796614951
491,0.0018298238169123827
492,0.0018248242982869388
493,0.0018198247796614951
494,0.0018248242982869388
495,0.0018248242982869388
496,0.0018248242982869388
497,0.0018098257424106082
498,0.0017898276679088332
499,0.0017648300747816156
500,0.0017348329630289532
501,0.0017098353699017345
502,0.0016948368140254034
503,0.0016898372953999602
504,0.0016898372953999602
505,0.0016948368140254034
506,0.0016998363326508471
507,0.0016998363326508471
508,0.0016948368140254034
509,0.0016948368140254034
510,0.0016898372953999602
511,0.0016848377767745165
512,0.0016698392208981854
513,0.001644841627770967
514,0.001614844516018305
515,0.0015798478856401993
516,0.0015398517366366497
517,0.0015148541435094315
518,0.0015098546248839878
519,0.001524853180760319
520,0.0015448512552620937
521,0.0015598498111384247
522,0.0015698488483893117
523,0.0015748483670147558
524,0.0015698488483893117
525,0.0015548502925129808
526,0.0015398517366366497
527,0.0015348522180112063
528,0.0015348522180112063
529,0.0015398517366366497
530,0.0015498507738875374
531,0.0015448512552620937
532,0.0015298526993857626
533,0.0015198536621348754
534,0.0015198536621348754
535,0.001524853180760319
536,0.001524853180760319
537,0.0015198536621348754
538,0.0015048551062585445
539,0.0014848570317567695
540,0.0014648589572549948
541,0.001459859438629551
542,0.001459859438629551
543,0.0014648589572549948
544,0.0014648589572549948
545,0.0014548599200041076
546,0.0014448608827532202
547,0.0014398613641277763
548,0.001434861845502333
549,0.0014298623268768893
550,0.0014298623268768893
551,0.0014248628082514456
552,0.0014248628082514456
553,0.001419863289626002
554,0.001414863771000558
555,0.001404864733749671
556,0.0013948656964987835
557,0.0013798671406224524
558,0.001359869066120678
559,0.0013448705102443467
560,0.0013398709916189033
561,0.0013348714729934593
562,0.001324872435742572
563,0.0013148733984916848
564,0.001309873879866241
565,0.0012998748426153535
566,0.0012898758053644665
567,0.0012748772494881357
568,0.0012598786936118048
569,0.0012498796563609172
570,0.0012398806191100298
571,0.0012348811004845859
572,0.0012298815818591424
573,0.001224882063233699
574,0.001224882063233699
575,0.0012148830259828115
576,0.001204883988731924
577,0.001194884951481037
578,0.001189885432855593
579,0.0011998844701064805
580,0.0012148830259828115
581,0.0012298815818591424
582,0.0012398806191100298
583,0.0012498796563609172
584,0.0012498796563609172
585,0.0012398806191100298
586,0.001224882063233699
587,0.0011998844701064805
588,0.001174886876979262
589,0.0011548888024774874
590,0.0011448897652266
591,0.0011448897652266
592,0.0011548888024774874
593,0.0011598883211029313
594,0.0011548888024774874
595,0.0011498892838520437
596,0.0011498892838520437
597,0.0011448897652266
598,0.0011398902466011563
599,0.0011348907279757129
600,0.0011348907279757129
601,0.001129891209350269
602,0.0011248916907248255
603,0.001129891209350269
604,0.0011348907279757129
605,0.0011398902466011563
606,0.0011398902466011563
607,0.0011348907279757129
608,0.001129891209350269
609,0.0011248916907248255
610,0.0011148926534739379
611,0.0011098931348484944
612,0.001104893616223051
613,0.0010998940975976072
614,0.0010998940975976072
615,0.0010948945789721637
616,0.00108989506034672
617,0.00108989506034672
618,0.0010948945789721637
619,0.0010998940975976072
620,0.001104893616223051
621,0.001104893616223051
622,0.0010948945789721637
623,0.0010848955417212761
624,0.001069896985844945
625,0.0010598979485940577
626,0.0010448993927177268
627,0.0010349003554668394
628,0.001024901318215952
629,0.0010149022809650646
630,0.0010149022809650646
631,0.0010199017995905085
632,0.001029900836841396
633,0.0010398998740922829
634,0.0010498989113431703
635,0.0010548984299686142
636,0.0010598979485940577
637,0.0010648974672195016
638,0.001069896985844945
639,0.0010648974672195016
640,0.0010648974672195016
641,0.0010648974672195016
642,0.0010648974672195016
643,0.0010598979485940577
644,0.0010598979485940577
645,0.0010548984299686142
646,0.0010448993927177268
647,0.0010398998740922829
648,0.001029900836841396
649,0.001024901318215952
650,0.001024901318215952
651,0.001029900836841396
652,0.001029900836841396
653,0.001024901318215952
654,0.0010049032437141772
655,9.799056505869592e-4
656,9.699066133360717e-4
657,9.749061319615152e-4
658,9.899046878378464e-4
659,0.0010149022809650646
660,0.0010349003554668394
661,0.0010398998740922829
662,0.0010448993927177268
663,0.0010398998740922829
664,0.0010398998740922829
665,0.0010448993927177268
666,0.0010448993927177268
667,0.0010498989113431703
668,0.0010448993927177268
669,0.0010349003554668394
670,0.0010349003554668394
671,0.001029900836841396
672,0.001029900836841396
673,0.001029900836841396
674,0.001029900836841396
675,0.001024901318215952
676,0.001024901318215952
677,0.001024901318215952
678,0.001024901318215952
679,0.001024901318215952
680,0.0010199017995905085
681,0.0010199017995905085
682,0.0010149022809650646
683,9.99903725088734e-4
684,9.749061319615152e-4
685,9.19911427081635e-4
686,8.549176849508673e-4
687,7.949234614455433e-4
688,7.599268310674377e-4
689,7.699258683183249e-4
690,8.099220173218744e-4
691,8.499181663254236e-4
692,8.749157594526421e-4
693,8.949138339544166e-4
694,9.099123898307476e-4
695,9.19911427081635e-4
696,9.299104643325225e-4
697,9.399095015834096e-4
698,9.449090202088534e-4
699,9.399095015834096e-4
700,9.349099829579659e-4
701,9.299104643325225e-4
702,9.349099829579659e-4
703,9.449090202088534e-4
704,9.499085388342967e-4
705,9.549080574597409e-4
706,9.599075760851844e-4
707,9.699066133360717e-4
708,9.699066133360717e-4
709,9.649070947106282e-4
710,9.649070947106282e-4
711,9.699066133360717e-4
712,9.649070947106282e-4
713,9.599075760851844e-4
714,9.399095015834096e-4
715,9.099123898307476e-4
716,8.549176849508673e-4
717,7.999229800709868e-4
718,7.599268310674377e-4
719,7.499277938165502e-4
720,7.699258683183249e-4
721,7.949234614455433e-4
722,8.099220173218744e-4
723,8.099220173218744e-4
724,7.949234614455433e-4
725,7.849244241946559e-4
726,7.799249055692124e-4
727,7.849244241946559e-4
728,7.899239428200997e-4
729,7.949234614455433e-4
730,8.099220173218744e-4
731,8.349196104490927e-4
732,8.59917203576311e-4
733,8.849147967035293e-4
734,8.999133525798603e-4
735,9.099123898307476e-4
736,9.099123898307476e-4
737,9.149119084561914e-4
738,9.149119084561914e-4
739,9.19911427081635e-4
740,9.249109457070789e-4
741,9.249109457070789e-4
742,9.299104643325225e-4
743,9.349099829579659e-4
744,9.399095015834096e-4
745,9.399095015834096e-4
746,9.349099829579659e-4
747,9.349099829579659e-4
748,9.299104643325225e-4
749,9.249109457070789e-4
750,9.249109457070789e-4
751,9.249109457070789e-4
752,9.249109457070789e-4
753,9.299104643325225e-4
754,9.299104643325225e-4
755,9.349099829579659e-4
756,9.249109457070789e-4
757,8.649167222017547e-4
758,7.449282751911066e-4
759,5.749446419260219e-4
760,4.069608161111146e-4
761,3.009710212517089e-4
762,2.6897410204886936e-4
763,3.024708768393419e-4
764,3.749638969082751e-4
765,4.704547026542492e-4
766,5.849436791769091e-4
767,6.9493308893667e-4
768,7.749253869437687e-4
769,8.29920091823649e-4
770,8.649167222017547e-4
771,8.849147967035293e-4
772,8.849147967035293e-4
773,8.849147967035293e-4
774,8.899143153289729e-4
775,8.899143153289729e-4
776,8.849147967035293e-4
777,8.899143153289729e-4
778,8.949138339544166e-4
779,8.999133525798603e-4
780,8.999133525798603e-4
