Wellenlaenge (nm),Bestrahlungsstaerke (W/m^2)
454,0.0018408126133913061
455,0.0017192006078146145
456,0.0016047019878907504
457,0.0014907167050758534
458,0.0014029299482864479
459,0.0013280519901459448
460,0.0012591069460128471
461,0.0012031012563089483
462,0.001147309457067119
463,0.0010960847284534796
464,0.0010448049994353078
465,9.913732268109136e-4
466,9.36848270220142e-4
467,8.824516479066117e-4
468,8.282959069944127e-4
469,7.744558072926672e-4
470,7.290094822907386e-4
471,6.850305477112079e-4
472,6.513026700104643e-4
473,6.24583779046538e-4
474,6.014742387037351e-4
475,5.878636756340422e-4
476,5.746741712168234e-4
477,5.671450232467729e-4
478,5.605152337434245e-4
479,5.58102141920876e-4
480,5.584217553827685e-4
481,5.606091418415332e-4
482,5.665840191205449e-4
483,5.725593038099604e-4
484,5.841188610536082e-4
485,5.957803727508424e-4
486,6.094697697336981e-4
487,6.239917098770092e-4
488,6.39767557391053e-4
489,6.58147979617498e-4
490,6.760903338071043e-4
491,7.001420107090231e-4
492,7.235844053518466e-4
493,7.487682757663205e-4
494,7.743632232783716e-4
495,8.006844816880503e-4
496,8.281114519340278e-4
497,8.551353914379057e-4
498,8.822369426237346e-4
499,9.089163147784784e-4
500,9.345654478742541e-4
501,9.599016897798016e-4
502,9.85117643763586e-4
503,0.001010280328837055
504,0.001034997612486414
505,0.0010590093631687465
506,0.00108308324393768
507,0.0011042665478906452
508,0.001125422351641344
509,0.0011467176934553932
510,0.0011681209990264867
511,0.001188216517200927
512,0.001206259705465509
513,0.0012239627060427994
514,0.001239387263936044
515,0.001254836266453525
516,0.0012695193374115954
517,0.001284150463543163
518,0.0012958574015004367
519,0.001305686177495538
520,0.0013141684621056108
521,0.0013202541550144946
522,0.001326441700524364
523,0.001334084719702316
524,0.0013417063498340615
525,0.0013456663789603778
526,0.001348855383897234
527,0.0013503353021895531
528,0.0013505817854839379
529,0.001349951317883838
530,0.0013476912086679697
531,0.001345531933527077
532,0.0013434184920566277
533,0.00134122560555741
534,0.0013393240174970104
535,0.001337415299754542
536,0.0013343780551931543
537,0.0013306095089566908
538,0.001325927344889387
539,0.0013198416519805034
540,0.0013135624391297468
541,0.001306634425210713
542,0.0012995597435462598
543,0.001293187844828607
544,0.0012867976126427765
545,0.0012796282080594068
546,0.0012721400048349525
547,0.001266178572099271
548,0.0012618233548811308
549,0.001257635175928607
550,0.0012538849631603204
551,0.0012503170665477984
552,0.0012476413987199094
553,0.0012451113801114294
554,0.0012443281336098507
555,0.0012439217417319183
556,0.0012426964549420631
557,0.001241137091620975
558,0.0012403772712176232
559,0.0012404628274024507
560,0.001241327555984818
561,0.001244046001905121
562,0.00124693148609104
563,0.0012514669824129248
564,0.001256023867781016
565,0.0012609647374548232
566,0.001265988107735428
567,0.001274785116882546
568,0.0012852076935413927
569,0.0012953736016457556
570,0.0013052818226696257
571,0.0013160262535475862
572,0.0013284044001453548
573,0.0013411257900084442
574,0.0013557671014001102
575,0.0013703870237455694
576,0.0013866651064350726
577,0.001402963559644773
578,0.0014190909004848176
579,0.001435277315833434
580,0.001453727914501958
581,0.0014732999103073323
582,0.00149207745582502
583,0.0015100605510550205
584,0.0015279692938863015
585,0.0015456539609954145
586,0.0015639589104445293
587,0.001584450635236803
588,0.0016049281006649384
589,0.0016240529635519862
590,0.0016432806975660301
591,0.001660178044069525
592,0.0016769134449374531
593,0.0016947783911503106
594,0.0017130629700792279
595,0.0017288053080875474
596,0.001742965875202562
597,0.001757728391189401
598,0.001773163134342744
599,0.0017861361001302678
600,0.0017944778281509806
601,0.00180333493033268
602,0.00181471899554483
603,0.0018259940784739251
604,0.0018357586873304057
605,0.0018455609816492502
606,0.0018478159982350693
607,0.0018499223100234496
608,0.0018532559456537047
609,0.0018567382860813996
610,0.001859313119834313
611,0.0018614387836168806
612,0.0018599619209025903
613,0.0018565569884516448
614,0.0018530389996136056
615,0.0018494120284925123
616,0.0018452401459561458
617,0.0018403909436232261
618,0.0018343857142691209
619,0.0018262446358723497
620,0.0018167703069286777
621,0.0018034632646099216
622,0.0017903996500075214
623,0.0017796837378578365
624,0.0017684880999575096
625,0.0017544181816573719
626,0.0017400865021727017
627,0.0017258179713006425
628,0.001711314160920307
629,0.0016945869082604576
630,0.001677405393000213
631,0.0016566620922835054
632,0.001635169156423544
633,0.001616312165877088
634,0.0015981671250115206
635,0.001577872994265159
636,0.0015566489492717995
637,0.001535447311850657
638,0.001514223266857298
639,0.0014915590260860037
640,0.0014677764437558884
641,0.0014449838687073523
642,0.0014232179678767502
643,0.0013997837214420057
644,0.001374444831368832
645,0.0013510666038646292
646,0.0013304221001708772
647,0.001308267122404511
648,0.001283651385798334
649,0.0012598850998843765
650,0.0012378839195454979
651,0.00121447208068297
652,0.0011884018889347205
653,0.0011635753174445037
654,0.0011424561806301597
655,0.0011205588899442862
656,0.0010960358392050065
657,0.0010717226048237568
658,0.0010481192830713764
659,0.0010251026323006718
660,0.001004650018907177
661,9.839031533494349e-4
662,9.619697049902116e-4
663,9.402259061740231e-4
664,9.196758198413852e-4
665,8.988676390178494e-4
666,8.766430959250097e-4
667,8.54753749742013e-4
668,8.354036907541859e-4
669,8.161713733730981e-4
670,7.987217820670597e-4
671,7.809612347702125e-4
672,7.62865796121325e-4
673,7.441403991353421e-4
674,7.22492749174484e-4
675,7.008636363870054e-4
676,6.814432991044985e-4
677,6.623378900642387e-4
678,6.467605532695156e-4
679,6.311288271858664e-4
680,6.16299801450584e-4
681,6.013687194091141e-4
682,5.870453918377245e-4
683,5.721611619927082e-4
684,5.553177973677353e-4
685,5.386022577569993e-4
686,5.22767233881783e-4
687,5.074075560953661e-4
688,4.938238821123335e-4
689,4.8079642518328254e-4
690,4.694528973063251e-4
691,4.575594672366468e-4
692,4.4466227978425633e-4
693,4.317661108578758e-4
694,4.190371839023134e-4
695,4.059309949127007e-4
696,3.923372375221705e-4
697,3.8005411940112175e-4
698,3.694573747945899e-4
699,3.589745013959599e-4
700,3.4862006412717265e-4
701,3.3996697270524716e-4
702,3.327328917202517e-4
703,3.223335374544298e-4
704,3.098777791747106e-4
705,3.012095117152383e-4
706,2.943453593770222e-4
707,2.853683766839629e-4
708,2.756133419719753e-4
709,2.6888658879248864e-4
710,2.628222849298118e-4
711,2.5430150003656653e-4
712,2.454159809791921e-4
713,2.3959602150627947e-4
714,2.336774687156128e-4
715,2.2404862937624624e-4
716,2.149993313364872e-4
717,2.1041402909272077e-4
718,2.0528045429784943e-4
719,1.9830416224594832e-4
720,1.9222834903936004e-4
721,1.8829154230606834e-4
722,1.8372039757383896e-4
723,1.7822728309748877e-4
724,1.7195784809642708e-4
725,1.649090369926243e-4
726,1.5927312516969246e-4
727,1.5451691426147238e-4
728,1.502480680489679e-4
729,1.4612150992004023e-4
730,1.4311380261293832e-4
731,1.402801614009206e-4
732,1.3582573974942055e-4
733,1.3101513955227423e-4
734,1.2353732529312054e-4
735,1.1666492289422464e-4
736,1.1292153425020443e-4
737,1.102136810004038e-4
738,1.0988011373217628e-4
739,1.0796538668624981e-4
740,1.0404243190669215e-4
741,1.008521334418035e-4
742,9.819930096705526e-5
743,9.085861086460833e-5
744,8.149512810658929e-5
745,8.106764255499303e-5
746,8.21463430815103e-5
747,8.3779875466636e-5
748,8.44693360932271e-5
749,7.973668369161496e-5
750,7.426812587736238e-5
751,6.727962169860311e-5
752,6.384192326592068e-5
753,6.46575487093525e-5
754,6.519549340671754e-5
755,6.556438315696685e-5
756,6.22525032422818e-5
757,5.787678309556328e-5
758,5.53345218044449e-5
759,5.294221809775749e-5
760,5.124916305261585e-5
761,4.955829783839541e-5
762,4.793440070932292e-5
763,4.549619203537135e-5
764,4.218629824640553e-5
765,4.316763787164075e-5
766,4.630119425252038e-5
767,4.315324609912151e-5
768,3.9245620136012164e-5
769,4.174182368096489e-5
770,4.29734762583821e-5
771,4.0232907953144944e-5
772,3.670311439865142e-5
773,3.2210436910221244e-5
774,3.205320705007992e-5
775,3.4290755914829956e-5
776,3.140831712168011e-5
777,2.791644329053349e-5
778,2.855198315016284e-5
779,2.7945766654357217e-5
780,2.410430414084805e-5
